"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL027978-RAH","AAEL027978","UPI000B774F12","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAI","AAEL027978","UPI000B79146A","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAJ","AAEL027978","UPI000B76E28F","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAK","AAEL027978","UPI000B77EF38","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAL","AAEL027978","A0A0P6JSS3","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAL","AAEL027978","Q16SD7","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAM","AAEL027978","UPI000B793A3E","aae-miR-10-5p",-22.25,1444,1465,161
"AAEL027978-RAN","AAEL027978","UPI000B77DDEE","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAO","AAEL027978","UPI000B77F901","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAP","AAEL027978","UPI000B79236C","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAQ","AAEL027978","UPI000B76DC65","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RAR","AAEL027978","UPI000B781BD0","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RB","AAEL027978","UPI000B799462","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RC","AAEL027978","UPI000B786460","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RD","AAEL027978","UPI000B796092","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RE","AAEL027978","UPI000B7984D5","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RF","AAEL027978","UPI000B79105A","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RG","AAEL027978","UPI000B77DD40","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RH","AAEL027978","UPI000B7755FB","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RI","AAEL027978","UPI000B799548","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RJ","AAEL027978","UPI000B777CEF","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RK","AAEL027978","UPI000B7929EF","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RL","AAEL027978","UPI000B78D585","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RM","AAEL027978","UPI000B76D9C6","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RN","AAEL027978","UPI000B777851","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RO","AAEL027978","UPI000B79218B","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RP","AAEL027978","UPI000B77F5B3","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RQ","AAEL027978","UPI000B7912A9","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RR","AAEL027978","UPI000B76E66C","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RS","AAEL027978","UPI000B774A76","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RT","AAEL027978","UPI000B77DB72","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RU","AAEL027978","UPI000B785FD0","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RV","AAEL027978","UPI000B78ED34","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RW","AAEL027978","UPI000B79527A","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RX","AAEL027978","UPI000B784BE0","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RY","AAEL027978","UPI000B76EB1C","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL027978-RZ","AAEL027978","UPI000B790519","aae-miR-10-5p",-22.25,1451,1472,161
"AAEL002295-RA","AAEL002295","Q17IL4","aae-miR-10-5p",-19.19,180,199,160
"AAEL003768-RB","AAEL003768","A0A1S4F5T0","aae-miR-10-5p",-19.05,385,406,160
"AAEL003768-RC","AAEL003768","Q0IG00","aae-miR-10-5p",-19.05,385,406,160
"AAEL003768-RC","AAEL003768","A0A0N8ES22","aae-miR-10-5p",-19.05,385,406,160
"AAEL004559-RB","AAEL004559","UPI000B7942E2","aae-miR-10-5p",-16.8,1486,1509,160
"AAEL004559-RC","AAEL004559","UPI000935F697","aae-miR-10-5p",-16.8,1486,1509,160
"AAEL004559-RE","AAEL004559","UPI000937A841","aae-miR-10-5p",-16.8,5316,5339,160
"AAEL004559-RF","AAEL004559","UPI000936EDAA","aae-miR-10-5p",-16.8,5383,5406,160
"AAEL004559-RH","AAEL004559","UPI0009371A80","aae-miR-10-5p",-16.8,5383,5406,160
"AAEL004559-RI","AAEL004559","Q17CJ4","aae-miR-10-5p",-16.8,1376,1399,160
"AAEL004559-RJ","AAEL004559","A0A1S4F839","aae-miR-10-5p",-16.8,1486,1509,160
"AAEL004559-RK","AAEL004559","UPI00093616D8","aae-miR-10-5p",-16.8,5316,5339,160
"AAEL023585-RA","AAEL023585","UPI000B7712EF","aae-miR-10-5p",-22.74,818,839,159
"AAEL023585-RC","AAEL023585","UPI000B77157A","aae-miR-10-5p",-22.74,818,839,159
"AAEL009980-RB","AAEL009980","UPI000B76FF71","aae-miR-10-5p",-18.93,189,210,159
"AAEL009980-RI","AAEL009980","Q16U93","aae-miR-10-5p",-18.93,189,210,159
"AAEL009980-RI","AAEL009980","Q16UV2","aae-miR-10-5p",-18.93,189,210,159
"AAEL013596-RB","AAEL013596","UPI000B77ADBF","aae-miR-10-5p",-16.5,3026,3045,159
"AAEL013596-RH","AAEL013596","UPI000B76E097","aae-miR-10-5p",-16.5,3026,3045,159
"AAEL013596-RK","AAEL013596","Q16IP4","aae-miR-10-5p",-16.5,3026,3045,159
"AAEL004131-RA","AAEL004131","A0A1S4F6R7","aae-miR-10-5p",-18.9,1274,1295,158
"AAEL004131-RB","AAEL004131","Q17DK0","aae-miR-10-5p",-18.9,1274,1295,158
"AAEL020488-RA","AAEL020488","Q17E15","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RA","AAEL020488","Q16HG5","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RB","AAEL020488","UPI000B77AA48","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RC","AAEL020488","UPI000B798B44","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RD","AAEL020488","UPI000B7706AF","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RE","AAEL020488","UPI000937E4E8","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL020488-RF","AAEL020488","UPI000B774F9D","aae-miR-10-5p",-18.82,4502,4524,158
"AAEL005374-RB","AAEL005374","UPI000B771311","aae-miR-10-5p",-14.51,319,342,158
"AAEL005374-RC","AAEL005374","UPI000B787EAD","aae-miR-10-5p",-14.51,319,342,158
"AAEL001798-RA","AAEL001798","Q17K23","aae-miR-10-5p",-19.09,1962,1982,157
"AAEL001798-RB","AAEL001798","Q17K22","aae-miR-10-5p",-19.09,1962,1982,157
"AAEL014863-RI","AAEL014863","UPI000B77EF5B","aae-miR-10-5p",-16.18,194,215,157
"AAEL001940-RA","AAEL001940","Q1HRB7","aae-miR-10-5p",-21.91,923,944,156
"AAEL001940-RF","AAEL001940","Q17JP6","aae-miR-10-5p",-21.91,923,944,156
"AAEL000405-RB","AAEL000405","UPI000B771F4C","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RC","AAEL000405","UPI000B76E064","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RD","AAEL000405","UPI000B784387","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RF","AAEL000405","UPI000B77DB90","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RG","AAEL000405","Q0IGG1","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RG","AAEL000405","Q16JK2","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RH","AAEL000405","UPI000B7990E3","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RI","AAEL000405","UPI000B770CB1","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL000405-RK","AAEL000405","UPI000B775351","aae-miR-10-5p",-21.9,2111,2132,156
"AAEL009918-RA","AAEL009918","Q16UG0","aae-miR-10-5p",-19.53,77,97,156
"AAEL009918-RA","AAEL009918","A0A1S4FP56","aae-miR-10-5p",-19.53,77,97,156
"AAEL009949-RA","AAEL009949","Q16UC3","aae-miR-10-5p",-30.05,1098,1120,155
"AAEL001583-RB","AAEL001583","Q17KT7","aae-miR-10-5p",-20.79,31,55,155
"AAEL001583-RC","AAEL001583","A0A1S4EZ68","aae-miR-10-5p",-20.79,31,55,155
"AAEL001583-RD","AAEL001583","UPI000B777A54","aae-miR-10-5p",-20.79,31,55,155
"AAEL001583-RE","AAEL001583","UPI000B774979","aae-miR-10-5p",-20.79,31,55,155
"AAEL001583-RF","AAEL001583","UPI000B77CB83","aae-miR-10-5p",-20.79,31,55,155
"AAEL008028-RA","AAEL008028","Q16ZX4","aae-miR-10-5p",-19.39,359,380,155
"AAEL012511-RA","AAEL012511","Q1HRK7","aae-miR-10-5p",-16.26,224,245,155
"AAEL012511-RA","AAEL012511","Q16LV9","aae-miR-10-5p",-16.26,224,245,155
"AAEL027520-RA","AAEL027520","UPI000B78A413","aae-miR-10-5p",-20.4,148,168,154
"AAEL027520-RB","AAEL027520","Q16EM8","aae-miR-10-5p",-20.4,148,168,154
"AAEL026381-RA","AAEL026381","UPI000B77C51E","aae-miR-10-5p",-19.9,98,123,154
"AAEL026381-RE","AAEL026381","Q17HP2","aae-miR-10-5p",-19.9,98,123,154
"AAEL008865-RC","AAEL008865","A0A1S4FKN6","aae-miR-10-5p",-19.63,6,27,154
"AAEL008865-RC","AAEL008865","Q16XI3","aae-miR-10-5p",-19.63,6,27,154
"AAEL008865-RD","AAEL008865","Q16XI2","aae-miR-10-5p",-19.63,6,27,154
"AAEL004835-RB","AAEL004835","Q0IFI2","aae-miR-10-5p",-18.49,457,479,154
"AAEL013279-RB","AAEL013279","Q1HRP6","aae-miR-10-5p",-20.36,7,27,153
"AAEL013279-RB","AAEL013279","A0A1S4FYJ9","aae-miR-10-5p",-20.36,7,27,153
"AAEL020151-RA","AAEL020151","Q16FP7","aae-miR-10-5p",-19.72,1,18,153
"AAEL020151-RA","AAEL020151","A0A0P6IZH3","aae-miR-10-5p",-19.72,1,18,153
"AAEL020151-RA","AAEL020151","A0A1S4G7E7","aae-miR-10-5p",-19.72,1,18,153
"AAEL020151-RA","AAEL020151","A0A0P6ITT9","aae-miR-10-5p",-19.72,1,18,153
"AAEL020151-RA","AAEL020151","Q16FP8","aae-miR-10-5p",-19.72,1,18,153
"AAEL013404-RA","AAEL013404","Q16J91","aae-miR-10-5p",-18.24,1145,1164,153
"AAEL013404-RA","AAEL013404","Q16J92","aae-miR-10-5p",-18.24,1145,1164,153
"AAEL019862-RB","AAEL019862","UPI000B77F966","aae-miR-10-5p",-17.11,3566,3585,153
"AAEL025778-RA","AAEL025778","UPI000B79499E","aae-miR-10-5p",-15.11,514,536,153
"AAEL027273-RA","AAEL027273","A0A1S4F7L9","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RB","AAEL027273","UPI000B76E7C5","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RC","AAEL027273","UPI000B78D404","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RD","AAEL027273","Q17CY1","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RE","AAEL027273","UPI000B7997E2","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RF","AAEL027273","UPI000B78E028","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RG","AAEL027273","UPI000B777111","aae-miR-10-5p",-24.55,56,77,152
"AAEL027273-RJ","AAEL027273","UPI000B79476F","aae-miR-10-5p",-24.55,56,77,152
"AAEL000420-RB","AAEL000420","A0A1S4EVU3","aae-miR-10-5p",-20.15,575,596,152
"AAEL000420-RB","AAEL000420","Q17P70","aae-miR-10-5p",-20.15,575,596,152
"AAEL014050-RA","AAEL014050","A0A1S4G0T2","aae-miR-10-5p",-19.23,1,13,152
"AAEL014050-RA","AAEL014050","Q16HF1","aae-miR-10-5p",-19.23,1,13,152
"AAEL024964-RA","AAEL024964","Q17EJ9","aae-miR-10-5p",-18.44,9,30,152
"AAEL025927-RA","AAEL025927","Q17I20","aae-miR-10-5p",-17.71,131,149,152
"AAEL002369-RA","AAEL002369","Q17ID1","aae-miR-10-5p",-16.19,1457,1478,152
"AAEL002369-RA","AAEL002369","A0A1S4F1G7","aae-miR-10-5p",-16.19,1457,1478,152
"AAEL013662-RA","AAEL013662","A0A1S4G028","aae-miR-10-5p",-23.71,382,404,151
"AAEL013662-RB","AAEL013662","Q16IH7","aae-miR-10-5p",-23.71,382,404,151
"AAEL003013-RA","AAEL003013","S4SCR9","aae-miR-10-5p",-21.06,1273,1294,151
"AAEL003013-RA","AAEL003013","Q17GI1","aae-miR-10-5p",-21.06,1273,1294,151
"AAEL019487-RA","AAEL019487","A0A0P6IV18","aae-miR-10-5p",-16.42,149,170,151
"AAEL019487-RA","AAEL019487","Q16GS6","aae-miR-10-5p",-16.42,149,170,151
"AAEL019487-RA","AAEL019487","Q16JQ7","aae-miR-10-5p",-16.42,149,170,151
"AAEL001960-RA","AAEL001960","Q17JN5","aae-miR-10-5p",-15.53,43,61,151
"AAEL001960-RA","AAEL001960","Q17JN6","aae-miR-10-5p",-15.53,43,61,151
"AAEL001960-RB","AAEL001960","UPI000B78EB58","aae-miR-10-5p",-15.53,43,61,151
"AAEL011901-RA","AAEL011901","Q16NQ4","aae-miR-10-5p",-14.76,310,331,151
"AAEL011901-RA","AAEL011901","A0A1S4FV06","aae-miR-10-5p",-14.76,310,331,151
"AAEL012463-RB","AAEL012463","UPI000B78C5AE","aae-miR-10-5p",-14.56,1451,1470,151
"AAEL012463-RD","AAEL012463","Q16M13","aae-miR-10-5p",-14.56,1451,1470,151
"AAEL012036-RB","AAEL012036","A0A1S4FV23","aae-miR-10-5p",-23.79,29,53,150
"AAEL012036-RB","AAEL012036","Q16NA3","aae-miR-10-5p",-23.79,29,53,150
"AAEL008426-RF","AAEL008426","UPI000B785F96","aae-miR-10-5p",-22.61,922,942,150
"AAEL011827-RA","AAEL011827","Q16NX8","aae-miR-10-5p",-21.51,9,29,150
"AAEL003373-RB","AAEL003373","UPI000B790F87","aae-miR-10-5p",-19.84,1579,1604,150
"AAEL003373-RC","AAEL003373","A0A0P6IUI3","aae-miR-10-5p",-19.84,1579,1604,150
"AAEL003373-RC","AAEL003373","Q17FI9","aae-miR-10-5p",-19.84,1579,1604,150
"AAEL003373-RC","AAEL003373","Q17FJ0","aae-miR-10-5p",-19.84,1579,1604,150
"AAEL003373-RD","AAEL003373","UPI000B78B5A9","aae-miR-10-5p",-19.84,1926,1951,150
"AAEL010926-RB","AAEL010926","UPI000B778F9B","aae-miR-10-5p",-19.37,38,59,150
"AAEL010926-RC","AAEL010926","Q16RK3","aae-miR-10-5p",-19.37,38,59,150
"AAEL010926-RD","AAEL010926","Q16XZ5","aae-miR-10-5p",-19.37,38,59,150
"AAEL010926-RD","AAEL010926","Q16RK2","aae-miR-10-5p",-19.37,38,59,150
"AAEL012071-RA","AAEL012071","Q16N58","aae-miR-10-5p",-16.89,1423,1445,150
"AAEL021092-RA","AAEL021092","UPI000B7865BA","aae-miR-10-5p",-16.05,1046,1067,150
"AAEL021092-RB","AAEL021092","Q16K77","aae-miR-10-5p",-16.05,1046,1067,150
"AAEL021092-RB","AAEL021092","Q16R65","aae-miR-10-5p",-16.05,1046,1067,150
"AAEL021092-RI","AAEL021092","Q17BY7","aae-miR-10-5p",-16.05,1046,1067,150
"AAEL008116-RB","AAEL008116","Q0IES2","aae-miR-10-5p",-15.24,73,93,150
"AAEL004533-RB","AAEL004533","UPI000B779784","aae-miR-10-5p",-22.02,368,391,149
"AAEL004533-RD","AAEL004533","Q17CL0","aae-miR-10-5p",-22.02,368,391,149
"AAEL005612-RB","AAEL005612","Q179I0","aae-miR-10-5p",-20.21,280,301,149
"AAEL008262-RB","AAEL008262","Q16Z82","aae-miR-10-5p",-16.61,74,95,149
"AAEL008262-RB","AAEL008262","A0A0N8ES24","aae-miR-10-5p",-16.61,74,95,149
"AAEL019794-RA","AAEL019794","UPI000B79728B","aae-miR-10-5p",-16.02,1675,1694,149
"AAEL019794-RC","AAEL019794","Q17AG5","aae-miR-10-5p",-16.02,1675,1694,149
"AAEL019794-RC","AAEL019794","Q16ND4","aae-miR-10-5p",-16.02,1675,1694,149
"AAEL018300-RB","AAEL018300","A0A1S4G7I3","aae-miR-10-5p",-15.77,25,43,149
"AAEL018300-RB","AAEL018300","Q17FL0","aae-miR-10-5p",-15.77,25,43,149
"AAEL018300-RB","AAEL018300","Q17FL1","aae-miR-10-5p",-15.77,25,43,149
"AAEL009675-RA","AAEL009675","Q16V70","aae-miR-10-5p",-15.32,601,623,149
"AAEL004234-RA","AAEL004234","Q17DE6","aae-miR-10-5p",-14.66,491,511,149
"AAEL004235-RA","AAEL004235","Q17DF2","aae-miR-10-5p",-17.98,1101,1123,148
"AAEL004235-RB","AAEL004235","UPI000B7801F2","aae-miR-10-5p",-17.98,1101,1123,148
"AAEL004235-RC","AAEL004235","UPI000B791741","aae-miR-10-5p",-17.98,1101,1123,148
"AAEL004235-RJ","AAEL004235","UPI000B777C10","aae-miR-10-5p",-17.98,1101,1123,148
"AAEL004235-RK","AAEL004235","UPI000B78F11A","aae-miR-10-5p",-17.98,1101,1123,148
"AAEL005666-RN","AAEL005666","J9EBN8","aae-miR-10-5p",-16.82,198,217,148
"AAEL005666-RO","AAEL005666","A0A1S4G5N3","aae-miR-10-5p",-16.82,198,217,148
"AAEL003420-RA","AAEL003420","Q17FH2","aae-miR-10-5p",-16.15,502,522,148
"AAEL003420-RA","AAEL003420","A0A1S4F4L9","aae-miR-10-5p",-16.15,502,522,148
"AAEL019746-RA","AAEL019746","Q16U54","aae-miR-10-5p",-14.9,1355,1376,148
"AAEL019746-RA","AAEL019746","Q16HP6","aae-miR-10-5p",-14.9,1355,1376,148
"AAEL019746-RA","AAEL019746","A0A0P6J0P4","aae-miR-10-5p",-14.9,1355,1376,148
"AAEL019746-RA","AAEL019746","Q16F91","aae-miR-10-5p",-14.9,1355,1376,148
"AAEL001843-RC","AAEL001843","UPI000B779E40","aae-miR-10-5p",-21.05,911,933,147
"AAEL001843-RH","AAEL001843","Q17JZ7","aae-miR-10-5p",-21.05,911,933,147
"AAEL001843-RH","AAEL001843","Q17JZ8","aae-miR-10-5p",-21.05,911,933,147
"AAEL011125-RB","AAEL011125","Q16QY4","aae-miR-10-5p",-19.99,1605,1628,147
"AAEL013853-RC","AAEL013853","Q16HZ2","aae-miR-10-5p",-19.63,55,77,147
"AAEL014946-RA","AAEL014946","A0A1S4G3P5","aae-miR-10-5p",-19.47,183,207,147
"AAEL014946-RA","AAEL014946","Q16F06","aae-miR-10-5p",-19.47,183,207,147
"AAEL021698-RA","AAEL021698","Q17IL1","aae-miR-10-5p",-18.78,86,109,147
"AAEL021698-RB","AAEL021698","UPI000B78557B","aae-miR-10-5p",-18.78,86,109,147
"AAEL021698-RC","AAEL021698","UPI000B77D85B","aae-miR-10-5p",-18.78,86,109,147
"AAEL021698-RD","AAEL021698","UPI000B77E8CB","aae-miR-10-5p",-18.78,86,109,147
"AAEL021698-RE","AAEL021698","UPI000B785DF1","aae-miR-10-5p",-18.78,86,109,147
"AAEL026782-RC","AAEL026782","Q17FQ2","aae-miR-10-5p",-18.42,479,500,147
"AAEL026782-RC","AAEL026782","A0A1S4G7C8","aae-miR-10-5p",-18.42,479,500,147
"AAEL026782-RD","AAEL026782","UPI000B77492F","aae-miR-10-5p",-18.42,479,500,147
"AAEL026782-RE","AAEL026782","UPI000B797971","aae-miR-10-5p",-18.42,479,500,147
"AAEL003347-RA","AAEL003347","Q17FQ9","aae-miR-10-5p",-17.25,367,388,147
"AAEL003347-RC","AAEL003347","Q17FQ8","aae-miR-10-5p",-17.25,367,388,147
"AAEL001221-RA","AAEL001221","Q17LY3","aae-miR-10-5p",-17.23,64,85,147
"AAEL027699-RA","AAEL027699","A0A0P6K0P2","aae-miR-10-5p",-15.97,447,468,147
"AAEL027699-RB","AAEL027699","Q17BQ2","aae-miR-10-5p",-15.97,447,468,147
"AAEL027699-RB","AAEL027699","A0A1S4F8W6","aae-miR-10-5p",-15.97,447,468,147
"AAEL027699-RC","AAEL027699","UPI000B77C022","aae-miR-10-5p",-15.97,447,468,147
"AAEL008620-RA","AAEL008620","Q16Y94","aae-miR-10-5p",-21.35,483,504,146
"AAEL003945-RA","AAEL003945","Q1HQP7","aae-miR-10-5p",-17.63,16,37,146
"AAEL003945-RA","AAEL003945","Q0IFW3","aae-miR-10-5p",-17.63,16,37,146
"AAEL021878-RA","AAEL021878","Q17B66","aae-miR-10-5p",-17.45,1207,1228,146
"AAEL021878-RA","AAEL021878","A0A1S4FUN1","aae-miR-10-5p",-17.45,1207,1228,146
"AAEL021878-RA","AAEL021878","A0A1S4F927","aae-miR-10-5p",-17.45,1207,1228,146
"AAEL021878-RA","AAEL021878","Q16F05","aae-miR-10-5p",-17.45,1207,1228,146
"AAEL021878-RC","AAEL021878","UPI000B790F0F","aae-miR-10-5p",-17.45,1207,1228,146
"AAEL007878-RA","AAEL007878","Q170L5","aae-miR-10-5p",-16.69,7,27,146
"AAEL007878-RA","AAEL007878","Q170L8","aae-miR-10-5p",-16.69,7,27,146
"AAEL004006-RB","AAEL004006","Q17DY3","aae-miR-10-5p",-15.59,1618,1640,146
"AAEL024216-RA","AAEL024216","Q17IF7","aae-miR-10-5p",-15.5,183,204,146
"AAEL010941-RA","AAEL010941","Q16RK1","aae-miR-10-5p",-15.17,1660,1681,146
"AAEL010941-RB","AAEL010941","UPI000B78E78B","aae-miR-10-5p",-15.17,1660,1681,146
"AAEL000174-RA","AAEL000174","Q17PY4","aae-miR-10-5p",-14.86,282,305,146
"AAEL000174-RA","AAEL000174","A0A1S4EV41","aae-miR-10-5p",-14.86,282,305,146
"AAEL019458-RE","AAEL019458","Q179M3","aae-miR-10-5p",-14.71,1209,1230,146
"AAEL002922-RA","AAEL002922","Q17GP1","aae-miR-10-5p",-14.36,37,57,146
"AAEL002223-RA","AAEL002223","Q17IY6","aae-miR-10-5p",-20.28,163,189,145
"AAEL019906-RA","AAEL019906","UPI000B780C3F","aae-miR-10-5p",-19.54,458,482,145
"AAEL019949-RA","AAEL019949","Q16RZ4","aae-miR-10-5p",-17.52,321,340,145
"AAEL020264-RA","AAEL020264","UPI000B77BDD5","aae-miR-10-5p",-16.36,445,467,145
"AAEL020264-RB","AAEL020264","UPI000B7945F3","aae-miR-10-5p",-16.36,445,467,145
"AAEL020264-RC","AAEL020264","UPI000B789BBC","aae-miR-10-5p",-16.36,445,467,145
"AAEL020264-RD","AAEL020264","UPI000B796349","aae-miR-10-5p",-16.36,445,467,145
"AAEL020264-RE","AAEL020264","A0A1S4EYV5","aae-miR-10-5p",-16.36,445,467,145
"AAEL020264-RE","AAEL020264","Q17L79","aae-miR-10-5p",-16.36,445,467,145
"AAEL002412-RA","AAEL002412","A0A1S4F1V0","aae-miR-10-5p",-16.27,999,1019,145
"AAEL002412-RA","AAEL002412","Q17IA7","aae-miR-10-5p",-16.27,999,1019,145
"AAEL008323-RA","AAEL008323","Q16Z35","aae-miR-10-5p",-15.77,321,342,145
"AAEL018319-RA","AAEL018319","A0A1S4G826","aae-miR-10-5p",-14.73,1,25,145
"AAEL018319-RA","AAEL018319","Q17D85","aae-miR-10-5p",-14.73,1,25,145
"AAEL018319-RA","AAEL018319","Q17D86","aae-miR-10-5p",-14.73,1,25,145
"AAEL000147-RA","AAEL000147","Q17Q33","aae-miR-10-5p",-14.61,220,241,145
"AAEL014018-RD","AAEL014018","UPI000B78106E","aae-miR-10-5p",-24.48,209,230,144
"AAEL007041-RB","AAEL007041","Q173P8","aae-miR-10-5p",-23.2,20,41,144
"AAEL015095-RB","AAEL015095","Q16G21","aae-miR-10-5p",-22.82,384,403,144
