"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL023266-RA","AAEL023266","UPI000B79989B","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RB","AAEL023266","Q177V1","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RC","AAEL023266","A0A1S4FCB6","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RD","AAEL023266","Q177V4","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RD","AAEL023266","Q177V3","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RE","AAEL023266","Q6DLT3","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RE","AAEL023266","C3RTM3","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RE","AAEL023266","A0A089ZWV3","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RF","AAEL023266","C3RTM2","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RF","AAEL023266","C3RTM1","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RF","AAEL023266","A0A1Z1EDE6","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RG","AAEL023266","M1U7W8","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RG","AAEL023266","Q17CD6","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RG","AAEL023266","Q16Z69","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RH","AAEL023266","UPI000B78B2DD","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RK","AAEL023266","UPI000B781DC3","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RL","AAEL023266","Q177V2","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL023266-RM","AAEL023266","UPI000B774F4F","aae-miR-210-5p",-23.75,2339,2356,155
"AAEL016992-RB","AAEL016992","Q4ZGM4","aae-miR-210-5p",-21.06,550,567,155
"AAEL019609-RA","AAEL019609","UPI000B780C89","aae-miR-210-5p",-21.04,5897,5914,155
"AAEL019609-RB","AAEL019609","UPI000B786EF4","aae-miR-210-5p",-21.04,5897,5914,155
"AAEL019609-RC","AAEL019609","Q172C6","aae-miR-210-5p",-21.04,5897,5914,155
"AAEL019609-RC","AAEL019609","A0A0P6J095","aae-miR-210-5p",-21.04,5897,5914,155
"AAEL002308-RA","AAEL002308","A0A1S4F1C1","aae-miR-210-5p",-21,322,339,155
"AAEL002308-RB","AAEL002308","Q17IM8","aae-miR-210-5p",-21,322,339,155
"AAEL014226-RI","AAEL014226","UPI000B78D2AD","aae-miR-210-5p",-20.94,2340,2358,155
"AAEL012751-RB","AAEL012751","UPI000B781794","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RC","AAEL012751","UPI000B7875D6","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RF","AAEL012751","UPI000B77B3A8","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RH","AAEL012751","Q16L65","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RI","AAEL012751","UPI000B77E03E","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RJ","AAEL012751","UPI000B78CBF4","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RL","AAEL012751","UPI000B77E30F","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RM","AAEL012751","UPI000B792D93","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RN","AAEL012751","UPI000B7970C6","aae-miR-210-5p",-20.91,159,176,155
"AAEL012751-RO","AAEL012751","UPI000B79AAFF","aae-miR-210-5p",-20.91,159,176,155
"AAEL023219-RA","AAEL023219","Q16I61","aae-miR-210-5p",-20.91,162,179,155
"AAEL023219-RB","AAEL023219","UPI000B77C39B","aae-miR-210-5p",-20.91,162,179,155
"AAEL021594-RA","AAEL021594","UPI000B7886AE","aae-miR-210-5p",-20.43,280,297,155
"AAEL023066-RA","AAEL023066","UPI000B76E6E5","aae-miR-210-5p",-20.43,1591,1608,155
"AAEL006120-RB","AAEL006120","UPI000B79099D","aae-miR-210-5p",-20.37,1478,1495,155
"AAEL006120-RC","AAEL006120","Q177I7","aae-miR-210-5p",-20.37,1478,1495,155
"AAEL006120-RC","AAEL006120","Q177I8","aae-miR-210-5p",-20.37,1478,1495,155
"AAEL019755-RA","AAEL019755","UPI000B792DDC","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RB","AAEL019755","Q16MM6","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RC","AAEL019755","UPI000B775C19","aae-miR-210-5p",-20.35,98,115,155
"AAEL019755-RD","AAEL019755","UPI000B785BD1","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RE","AAEL019755","UPI000B78D2FC","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RF","AAEL019755","Q963T3","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RH","AAEL019755","UPI000B78C67C","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RI","AAEL019755","UPI000B790CE9","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RK","AAEL019755","UPI000B78B3DF","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RM","AAEL019755","Q16MM5","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RN","AAEL019755","Q7YW57","aae-miR-210-5p",-20.35,18,35,155
"AAEL019755-RP","AAEL019755","UPI000B772D45","aae-miR-210-5p",-20.35,18,35,155
"AAEL001915-RB","AAEL001915","UPI000B76C692","aae-miR-210-5p",-20.08,934,951,155
"AAEL001915-RD","AAEL001915","C4XV97","aae-miR-210-5p",-20.08,934,951,155
"AAEL001915-RD","AAEL001915","Q17JW1","aae-miR-210-5p",-20.08,934,951,155
"AAEL001915-RD","AAEL001915","Q17JW2","aae-miR-210-5p",-20.08,934,951,155
"AAEL000288-RA","AAEL000288","Q17PM5","aae-miR-210-5p",-19.32,398,415,155
"AAEL000288-RB","AAEL000288","UPI000B76D8A4","aae-miR-210-5p",-19.32,442,459,155
"AAEL000288-RF","AAEL000288","UPI000B793D29","aae-miR-210-5p",-19.32,398,415,155
"AAEL000288-RG","AAEL000288","UPI000B78FFFF","aae-miR-210-5p",-19.32,442,459,155
"AAEL019481-RC","AAEL019481","Q16II4","aae-miR-210-5p",-19.32,2876,2893,155
"AAEL019481-RC","AAEL019481","A0A0P6IVL3","aae-miR-210-5p",-19.32,2876,2893,155
"AAEL019481-RE","AAEL019481","Q16II5","aae-miR-210-5p",-19.32,2876,2893,155
"AAEL007206-RA","AAEL007206","A0A1S4FFS0","aae-miR-210-5p",-19.1,1199,1216,155
"AAEL007206-RA","AAEL007206","Q173B4","aae-miR-210-5p",-19.1,1199,1216,155
"AAEL007206-RA","AAEL007206","Q173B5","aae-miR-210-5p",-19.1,1199,1216,155
"AAEL000471-RA","AAEL000471","A0A1S4EVY2","aae-miR-210-5p",-18.63,189,206,155
"AAEL000471-RA","AAEL000471","Q17P95","aae-miR-210-5p",-18.63,189,206,155
"AAEL008426-RG","AAEL008426","UPI000B7722F3","aae-miR-210-5p",-18.63,1232,1249,155
"AAEL009723-RB","AAEL009723","Q16V19","aae-miR-210-5p",-18.63,2609,2626,155
"AAEL009723-RC","AAEL009723","A0A1S4FGW3","aae-miR-210-5p",-18.63,2609,2626,155
"AAEL009723-RC","AAEL009723","Q171N5","aae-miR-210-5p",-18.63,2609,2626,155
"AAEL010205-RB","AAEL010205","Q16TK1","aae-miR-210-5p",-18.63,519,536,155
"AAEL010205-RC","AAEL010205","Q16TK2","aae-miR-210-5p",-18.63,519,536,155
"AAEL012233-RB","AAEL012233","J9HTL1","aae-miR-210-5p",-18.63,621,638,155
"AAEL012233-RC","AAEL012233","UPI000B78B641","aae-miR-210-5p",-18.63,621,638,155
"AAEL026440-RA","AAEL026440","Q170J5","aae-miR-210-5p",-18.63,310,327,155
"AAEL027790-RA","AAEL027790","UPI000B778156","aae-miR-210-5p",-18.63,302,319,155
"AAEL027790-RG","AAEL027790","Q179R7","aae-miR-210-5p",-18.63,1799,1816,155
"AAEL024343-RA","AAEL024343","A0A0P6ITN4","aae-miR-210-5p",-18.5,198,215,155
"AAEL021447-RA","AAEL021447","UPI000B78BB9F","aae-miR-210-5p",-18.33,163,180,155
"AAEL025609-RC","AAEL025609","UPI000B7758C3","aae-miR-210-5p",-18.06,373,391,155
"AAEL019572-RA","AAEL019572","Q17HL3","aae-miR-210-5p",-17.37,1771,1788,155
"AAEL009120-RA","AAEL009120","Q16WR8","aae-miR-210-5p",-14.32,27,44,155
"AAEL001900-RA","AAEL001900","Q17JV2","aae-miR-210-5p",-20.04,434,450,154
"AAEL001041-RA","AAEL001041","Q17MH7","aae-miR-210-5p",-18.59,24,41,154
"AAEL009125-RA","AAEL009125","Q16WQ8","aae-miR-210-5p",-17.41,84,101,154
"AAEL014635-RA","AAEL014635","Q16FU2","aae-miR-210-5p",-16.59,416,433,154
"AAEL014635-RA","AAEL014635","A0A1S4G2E0","aae-miR-210-5p",-16.59,416,433,154
"AAEL012062-RAA","AAEL012062","UPI000B790169","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RC","AAEL012062","A0A1S4FVC6","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RD","AAEL012062","UPI000B77D6E8","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RF","AAEL012062","UPI000B7951E3","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RG","AAEL012062","UPI000B775A8F","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RI","AAEL012062","UPI000B76DEC4","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RJ","AAEL012062","UPI000B78782C","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RK","AAEL012062","Q95P59","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RK","AAEL012062","Q16N76","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RL","AAEL012062","UPI000B799A99","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RM","AAEL012062","UPI000B787CBB","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RP","AAEL012062","UPI000B78EC35","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RS","AAEL012062","A0A1S4FV15","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RS","AAEL012062","Q16N75","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RW","AAEL012062","Q16N74","aae-miR-210-5p",-14.28,352,369,154
"AAEL012062-RZ","AAEL012062","UPI000B78E531","aae-miR-210-5p",-14.28,352,369,154
"AAEL003420-RA","AAEL003420","Q17FH2","aae-miR-210-5p",-14.07,1240,1257,154
"AAEL003420-RA","AAEL003420","A0A1S4F4L9","aae-miR-210-5p",-14.07,1240,1257,154
"AAEL006432-RB","AAEL006432","A0A0P6IYT0","aae-miR-210-5p",-19.87,559,576,153
"AAEL006432-RB","AAEL006432","Q176C5","aae-miR-210-5p",-19.87,559,576,153
"AAEL006432-RC","AAEL006432","UPI000B791C47","aae-miR-210-5p",-19.87,559,576,153
"AAEL006133-RA","AAEL006133","Q177G6","aae-miR-210-5p",-18.83,575,592,153
"AAEL008471-RF","AAEL008471","UPI000B77BCA6","aae-miR-210-5p",-16.35,359,376,153
"AAEL008471-RK","AAEL008471","Q1DGT9","aae-miR-210-5p",-16.35,359,376,153
"AAEL008471-RK","AAEL008471","Q16YM4","aae-miR-210-5p",-16.35,359,376,153
"AAEL019660-RA","AAEL019660","UPI000B788DC4","aae-miR-210-5p",-15.56,42,61,153
"AAEL027174-RA","AAEL027174","UPI000B78A681","aae-miR-210-5p",-14.4,29,46,152
"AAEL025808-RA","AAEL025808","UPI000B77D799","aae-miR-210-5p",-21.62,689,706,151
"AAEL026438-RA","AAEL026438","UPI000B795AB6","aae-miR-210-5p",-20.43,39,56,151
"AAEL014965-RC","AAEL014965","UPI000B77E550","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL014965-RD","AAEL014965","UPI000B779F4D","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL014965-RE","AAEL014965","UPI000B780C0F","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL014965-RF","AAEL014965","Q16EY8","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL014965-RG","AAEL014965","UPI000B78B91F","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL014965-RI","AAEL014965","UPI000B781E7D","aae-miR-210-5p",-19.99,2782,2799,151
"AAEL021365-RA","AAEL021365","UPI0010A5A533","aae-miR-210-5p",-18.97,11415,11432,151
"AAEL007670-RB","AAEL007670","Q171E6","aae-miR-210-5p",-18.85,1027,1044,151
"AAEL007670-RB","AAEL007670","A0A1S4FHB9","aae-miR-210-5p",-18.85,1027,1044,151
"AAEL013966-RA","AAEL013966","Q16HN4","aae-miR-210-5p",-18.85,26,43,151
"AAEL005779-RA","AAEL005779","Q178U5","aae-miR-210-5p",-18.57,266,283,151
"AAEL005779-RB","AAEL005779","Q178U4","aae-miR-210-5p",-18.57,266,283,151
"AAEL025198-RA","AAEL025198","UPI0010A5A61B","aae-miR-210-5p",-18.47,315,332,151
"AAEL008234-RB","AAEL008234","Q16ZD5","aae-miR-210-5p",-18.44,142,160,151
"AAEL008234-RF","AAEL008234","UPI000B781479","aae-miR-210-5p",-18.44,142,160,151
"AAEL004964-RB","AAEL004964","UPI000B799CDE","aae-miR-210-5p",-18.07,91,108,151
"AAEL004964-RC","AAEL004964","UPI000B778014","aae-miR-210-5p",-18.07,91,108,151
"AAEL004964-RE","AAEL004964","UPI000B787DD9","aae-miR-210-5p",-18.07,91,108,151
"AAEL004964-RF","AAEL004964","UPI000B791977","aae-miR-210-5p",-18.07,91,108,151
"AAEL004964-RG","AAEL004964","Q17BJ3","aae-miR-210-5p",-18.07,91,108,151
"AAEL005218-RC","AAEL005218","Q17AR2","aae-miR-210-5p",-17.94,35,52,151
"AAEL005218-RD","AAEL005218","Q17AR1","aae-miR-210-5p",-17.94,35,52,151
"AAEL009249-RA","AAEL009249","A0A1S4FM51","aae-miR-210-5p",-16.64,892,909,151
"AAEL009249-RB","AAEL009249","UPI000B785AB4","aae-miR-210-5p",-16.64,892,909,151
"AAEL009249-RC","AAEL009249","UPI000B7765D5","aae-miR-210-5p",-16.64,892,909,151
"AAEL009249-RD","AAEL009249","A0A0N8ESA2","aae-miR-210-5p",-16.64,892,909,151
"AAEL009249-RD","AAEL009249","Q16WE1","aae-miR-210-5p",-16.64,892,909,151
"AAEL009869-RA","AAEL009869","Q16UK9","aae-miR-210-5p",-16.64,709,726,151
"AAEL009869-RA","AAEL009869","A0A1S4FNS8","aae-miR-210-5p",-16.64,709,726,151
"AAEL009869-RB","AAEL009869","UPI000B76B986","aae-miR-210-5p",-16.64,709,726,151
"AAEL009869-RD","AAEL009869","UPI000B77748A","aae-miR-210-5p",-16.64,709,726,151
"AAEL027096-RA","AAEL027096","Q0IGF4","aae-miR-210-5p",-15.66,1117,1134,151
"AAEL005666-RA","AAEL005666","Q179D2","aae-miR-210-5p",-14.83,381,400,151
"AAEL005666-RM","AAEL005666","UPI000B798782","aae-miR-210-5p",-14.83,381,400,151
"AAEL005666-RN","AAEL005666","J9EBN8","aae-miR-210-5p",-14.83,1086,1105,151
"AAEL005666-RO","AAEL005666","A0A1S4G5N3","aae-miR-210-5p",-14.83,1086,1105,151
"AAEL024235-RB","AAEL024235","UPI000B789023","aae-miR-210-5p",-17.42,1078,1095,150
"AAEL024235-RC","AAEL024235","UPI000B78B355","aae-miR-210-5p",-17.42,1078,1095,150
"AAEL024235-RD","AAEL024235","A0A0N8ERZ1","aae-miR-210-5p",-17.42,1078,1095,150
"AAEL024235-RD","AAEL024235","Q176Z3","aae-miR-210-5p",-17.42,1078,1095,150
"AAEL024235-RE","AAEL024235","UPI000B79580F","aae-miR-210-5p",-17.42,1078,1095,150
"AAEL019708-RA","AAEL019708","Q17KC9","aae-miR-210-5p",-17.03,357,374,150
"AAEL009212-RH","AAEL009212","Q16WI5","aae-miR-210-5p",-17.01,17,34,150
"AAEL002474-RD","AAEL002474","UPI000B777460","aae-miR-210-5p",-16.79,4894,4911,150
"AAEL006012-RB","AAEL006012","UPI000B777612","aae-miR-210-5p",-16.58,2486,2503,150
"AAEL006012-RC","AAEL006012","Q177W1","aae-miR-210-5p",-16.58,2486,2503,150
"AAEL006012-RE","AAEL006012","A0A0P6J4V7","aae-miR-210-5p",-16.58,2486,2503,150
"AAEL006012-RF","AAEL006012","Q17F47","aae-miR-210-5p",-16.58,2486,2503,150
"AAEL021698-RA","AAEL021698","Q17IL1","aae-miR-210-5p",-16.58,534,551,150
"AAEL021698-RB","AAEL021698","UPI000B78557B","aae-miR-210-5p",-16.58,534,551,150
"AAEL021698-RC","AAEL021698","UPI000B77D85B","aae-miR-210-5p",-16.58,534,551,150
"AAEL021698-RD","AAEL021698","UPI000B77E8CB","aae-miR-210-5p",-16.58,534,551,150
"AAEL021698-RE","AAEL021698","UPI000B785DF1","aae-miR-210-5p",-16.58,534,551,150
"AAEL018266-RA","AAEL018266","A0A1S4G7I1","aae-miR-210-5p",-16.49,191,207,150
"AAEL018266-RD","AAEL018266","Q16I52","aae-miR-210-5p",-16.49,191,207,150
"AAEL018266-RD","AAEL018266","Q16I51","aae-miR-210-5p",-16.49,191,207,150
"AAEL010814-RC","AAEL010814","Q0IED0","aae-miR-210-5p",-16.08,467,484,150
"AAEL004974-RA","AAEL004974","Q17BE2","aae-miR-210-5p",-15.82,163,180,150
"AAEL017464-RA","AAEL017464","J9E9H7","aae-miR-210-5p",-15.42,204,221,150
"AAEL003861-RA","AAEL003861","Q17EB3","aae-miR-210-5p",-15.39,3394,3411,150
"AAEL003861-RB","AAEL003861","UPI000B78C851","aae-miR-210-5p",-15.39,3394,3411,150
"AAEL003861-RC","AAEL003861","Q16I15","aae-miR-210-5p",-15.39,3394,3411,150
"AAEL003861-RF","AAEL003861","UPI000B77C03A","aae-miR-210-5p",-15.39,3394,3411,150
"AAEL003861-RG","AAEL003861","UPI000B79267E","aae-miR-210-5p",-15.39,3394,3411,150
"AAEL007555-RA","AAEL007555","Q171S4","aae-miR-210-5p",-14.73,103,120,150
"AAEL022743-RA","AAEL022743","UPI000B78517D","aae-miR-210-5p",-14.73,561,578,150
"AAEL022743-RB","AAEL022743","Q16S45","aae-miR-210-5p",-14.73,561,578,150
"AAEL022743-RB","AAEL022743","Q16S44","aae-miR-210-5p",-14.73,561,578,150
"AAEL023547-RA","AAEL023547","UPI000B790129","aae-miR-210-5p",-14.73,206,223,150
"AAEL023547-RC","AAEL023547","Q171M4","aae-miR-210-5p",-14.73,206,223,150
"AAEL023547-RE","AAEL023547","UPI000B7787C2","aae-miR-210-5p",-14.73,206,223,150
"AAEL023547-RH","AAEL023547","UPI000B796E57","aae-miR-210-5p",-14.73,206,223,150
"AAEL002402-RB","AAEL002402","Q17IC0","aae-miR-210-5p",-14.5,910,930,150
"AAEL019848-RA","AAEL019848","Q16MU2","aae-miR-210-5p",-26.09,3268,3285,149
"AAEL019848-RA","AAEL019848","Q16M85","aae-miR-210-5p",-26.09,3268,3285,149
"AAEL019848-RB","AAEL019848","UPI000B79351D","aae-miR-210-5p",-26.09,3268,3285,149
"AAEL019848-RC","AAEL019848","UPI000B7828F6","aae-miR-210-5p",-26.09,3268,3285,149
"AAEL005046-RB","AAEL005046","Q17B91","aae-miR-210-5p",-20.8,193,210,149
"AAEL010068-RB","AAEL010068","A0A0N8ES47","aae-miR-210-5p",-18.81,323,340,149
"AAEL010068-RB","AAEL010068","A0A1S4FP64","aae-miR-210-5p",-18.81,323,340,149
"AAEL010068-RB","AAEL010068","Q16U00","aae-miR-210-5p",-18.81,323,340,149
"AAEL013997-RA","AAEL013997","Q16HK0","aae-miR-210-5p",-18.29,670,688,149
"AAEL000939-RA","AAEL000939","Q17MN4","aae-miR-210-5p",-16.94,3,21,149
"AAEL021255-RA","AAEL021255","UPI000B78FDEA","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL021255-RB","AAEL021255","UPI000B784D9A","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL021255-RC","AAEL021255","J9HZ80","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL021255-RC","AAEL021255","J9HIT3","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL021255-RD","AAEL021255","A0A1S4G5K3","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL021255-RF","AAEL021255","UPI000B77EDBF","aae-miR-210-5p",-14.21,1681,1697,149
"AAEL008624-RC","AAEL008624","UPI000B76E012","aae-miR-210-5p",-23.79,167,184,148
"AAEL008624-RD","AAEL008624","Q16Y92","aae-miR-210-5p",-23.79,167,184,148
"AAEL012486-RA","AAEL012486","Q172L7","aae-miR-210-5p",-20.68,538,556,148
"AAEL012486-RA","AAEL012486","Q16LX4","aae-miR-210-5p",-20.68,538,556,148
"AAEL017301-RA","AAEL017301","J9HYQ9","aae-miR-210-5p",-19.05,1177,1194,148
"AAEL023495-RA","AAEL023495","UPI000B783C84","aae-miR-210-5p",-18.8,342,359,148
"AAEL023495-RB","AAEL023495","UPI000B794C57","aae-miR-210-5p",-18.8,342,359,148
"AAEL025342-RA","AAEL025342","UPI000B784F14","aae-miR-210-5p",-18.28,158,175,148
"AAEL027120-RA","AAEL027120","UPI000B786BC5","aae-miR-210-5p",-18.12,20,37,148
"AAEL009987-RA","AAEL009987","A0A1S4FNX0","aae-miR-210-5p",-17.4,108,125,148
"AAEL004544-RB","AAEL004544","Q17CG1","aae-miR-210-5p",-17.01,758,775,148
"AAEL004544-RB","AAEL004544","Q16IW8","aae-miR-210-5p",-17.01,758,775,148
"AAEL004544-RB","AAEL004544","Q16LS6","aae-miR-210-5p",-17.01,758,775,148
"AAEL010511-RB","AAEL010511","A0A0P6IY47","aae-miR-210-5p",-16.79,175,193,148
"AAEL010511-RB","AAEL010511","Q16SR1","aae-miR-210-5p",-16.79,175,193,148
"AAEL010511-RC","AAEL010511","UPI000B78EA7B","aae-miR-210-5p",-16.79,175,193,148
"AAEL021012-RB","AAEL021012","UPI000B76D316","aae-miR-210-5p",-16.31,30,47,148
"AAEL008185-RA","AAEL008185","Q16ZJ0","aae-miR-210-5p",-16.16,158,176,148
"AAEL003909-RA","AAEL003909","Q17E72","aae-miR-210-5p",-15.99,28,43,148
"AAEL003909-RA","AAEL003909","Q1DGX8","aae-miR-210-5p",-15.99,28,43,148
"AAEL005139-RA","AAEL005139","Q17AZ0","aae-miR-210-5p",-15.67,193,210,148
"AAEL009190-RA","AAEL009190","A0A1S4FLL1","aae-miR-210-5p",-15.56,296,313,148
"AAEL009190-RA","AAEL009190","Q17KT8","aae-miR-210-5p",-15.56,296,313,148
"AAEL009190-RA","AAEL009190","Q16WK8","aae-miR-210-5p",-15.56,296,313,148
"AAEL014520-RB","AAEL014520","A0A1S4G226","aae-miR-210-5p",-15.14,633,650,148
"AAEL014520-RB","AAEL014520","Q16G53","aae-miR-210-5p",-15.14,633,650,148
"AAEL019616-RA","AAEL019616","Q17KE4","aae-miR-210-5p",-14.88,1368,1386,148
