"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL019917-RA","AAEL019917","Q16ZD1","aae-miR-1000-5p",-17.58,548,568,162
"AAEL024144-RA","AAEL024144","Q17DL2","aae-miR-1000-5p",-17.57,984,1006,161
"AAEL024144-RA","AAEL024144","Q17G70","aae-miR-1000-5p",-17.57,984,1006,161
"AAEL006912-RC","AAEL006912","Q174F7","aae-miR-1000-5p",-17.23,214,233,161
"AAEL021982-RA","AAEL021982","Q17LP9","aae-miR-1000-5p",-17.19,1055,1074,161
"AAEL021982-RB","AAEL021982","UPI000B77ED03","aae-miR-1000-5p",-17.19,1055,1074,161
"AAEL009070-RB","AAEL009070","UPI000B795DDB","aae-miR-1000-5p",-15,417,436,161
"AAEL009070-RC","AAEL009070","Q17DI5","aae-miR-1000-5p",-15,417,436,161
"AAEL009070-RC","AAEL009070","Q16WW9","aae-miR-1000-5p",-15,417,436,161
"AAEL004910-RA","AAEL004910","Q17BP3","aae-miR-1000-5p",-16.24,116,136,160
"AAEL021231-RA","AAEL021231","UPI000B78387D","aae-miR-1000-5p",-16.15,308,329,160
"AAEL002119-RA","AAEL002119","Q5QC98","aae-miR-1000-5p",-15.9,178,198,160
"AAEL002119-RA","AAEL002119","Q17J62","aae-miR-1000-5p",-15.9,178,198,160
"AAEL005789-RA","AAEL005789","A0A1S4FBW5","aae-miR-1000-5p",-19.72,5,25,159
"AAEL005789-RA","AAEL005789","Q178T1","aae-miR-1000-5p",-19.72,5,25,159
"AAEL003013-RA","AAEL003013","S4SCR9","aae-miR-1000-5p",-18.74,321,341,159
"AAEL003013-RA","AAEL003013","Q17GI1","aae-miR-1000-5p",-18.74,321,341,159
"AAEL011586-RB","AAEL011586","Q16PN7","aae-miR-1000-5p",-18.53,739,757,159
"AAEL003139-RD","AAEL003139","UPI000B770BE9","aae-miR-1000-5p",-17.09,611,632,159
"AAEL003139-RG","AAEL003139","Q17GA5","aae-miR-1000-5p",-17.09,611,632,159
"AAEL002038-RB","AAEL002038","Q17JI3","aae-miR-1000-5p",-16.13,140,159,159
"AAEL023845-RA","AAEL023845","UPI000B780DF7","aae-miR-1000-5p",-15.74,325,344,159
"AAEL000516-RA","AAEL000516","Q17P58","aae-miR-1000-5p",-14.61,40,61,159
"AAEL000516-RB","AAEL000516","UPI000B79252D","aae-miR-1000-5p",-14.61,40,61,159
"AAEL021625-RA","AAEL021625","UPI000B799041","aae-miR-1000-5p",-19.17,438,459,158
"AAEL021625-RB","AAEL021625","Q16GJ3","aae-miR-1000-5p",-19.17,438,459,158
"AAEL021625-RB","AAEL021625","Q16UE8","aae-miR-1000-5p",-19.17,438,459,158
"AAEL021625-RC","AAEL021625","UPI000B78A211","aae-miR-1000-5p",-19.17,438,459,158
"AAEL014871-RA","AAEL014871","A0A1S4G338","aae-miR-1000-5p",-17.16,2,22,158
"AAEL014871-RB","AAEL014871","Q16F77","aae-miR-1000-5p",-17.16,2,22,158
"AAEL014871-RB","AAEL014871","Q0IEF9","aae-miR-1000-5p",-17.16,2,22,158
"AAEL014871-RB","AAEL014871","Q0IEF8","aae-miR-1000-5p",-17.16,2,22,158
"AAEL004402-RA","AAEL004402","Q17CX0","aae-miR-1000-5p",-17.01,297,317,158
"AAEL004402-RA","AAEL004402","A0A1S4F7M8","aae-miR-1000-5p",-17.01,297,317,158
"AAEL001709-RB","AAEL001709","UPI000B7940F6","aae-miR-1000-5p",-14.47,1026,1047,158
"AAEL001709-RC","AAEL001709","UPI000B79000B","aae-miR-1000-5p",-14.47,1026,1047,158
"AAEL001709-RE","AAEL001709","UPI000B781F53","aae-miR-1000-5p",-14.47,1026,1047,158
"AAEL001709-RF","AAEL001709","UPI000B790A16","aae-miR-1000-5p",-14.47,1026,1047,158
"AAEL001709-RG","AAEL001709","Q17KD2","aae-miR-1000-5p",-14.47,1026,1047,158
"AAEL009484-RC","AAEL009484","Q16VP5","aae-miR-1000-5p",-14.24,115,137,158
"AAEL009484-RC","AAEL009484","A0A1S4FMH0","aae-miR-1000-5p",-14.24,115,137,158
"AAEL009484-RD","AAEL009484","Q16VP6","aae-miR-1000-5p",-14.24,115,137,158
"AAEL008645-RA","AAEL008645","Q16Y72","aae-miR-1000-5p",-23.82,426,445,157
"AAEL008645-RA","AAEL008645","A0A1S4FKC4","aae-miR-1000-5p",-23.82,426,445,157
"AAEL010655-RB","AAEL010655","UPI000B783CA1","aae-miR-1000-5p",-17.57,140,160,157
"AAEL010655-RC","AAEL010655","Q16SA2","aae-miR-1000-5p",-17.57,140,160,157
"AAEL003658-RB","AAEL003658","UPI000B7872A8","aae-miR-1000-5p",-17.26,2,24,157
"AAEL003658-RD","AAEL003658","Q17EW2","aae-miR-1000-5p",-17.26,2,24,157
"AAEL000315-RC","AAEL000315","UPI000B793841","aae-miR-1000-5p",-16.87,43,62,157
"AAEL027504-RA","AAEL027504","Q6Q9G5","aae-miR-1000-5p",-16.28,221,244,157
"AAEL012840-RA","AAEL012840","Q16KX5","aae-miR-1000-5p",-15.4,1028,1050,157
"AAEL012840-RB","AAEL012840","UPI000B771E29","aae-miR-1000-5p",-15.4,1028,1050,157
"AAEL012840-RC","AAEL012840","UPI000B76F33F","aae-miR-1000-5p",-15.4,1028,1050,157
"AAEL007184-RA","AAEL007184","Q16JK6","aae-miR-1000-5p",-14.41,412,432,157
"AAEL007184-RA","AAEL007184","Q173D4","aae-miR-1000-5p",-14.41,412,432,157
"AAEL009131-RA","AAEL009131","A0A3G1T1X0","aae-miR-1000-5p",-14.25,6,26,157
"AAEL009131-RA","AAEL009131","I6TFS0","aae-miR-1000-5p",-14.25,6,26,157
"AAEL009131-RA","AAEL009131","A0A3G1T1Z0","aae-miR-1000-5p",-14.25,6,26,157
"AAEL009131-RA","AAEL009131","Q16WQ4","aae-miR-1000-5p",-14.25,6,26,157
"AAEL011714-RB","AAEL011714","Q16PB3","aae-miR-1000-5p",-18.46,33,56,156
"AAEL014844-RA","AAEL014844","Q16FA4","aae-miR-1000-5p",-18.46,33,56,156
"AAEL013138-RA","AAEL013138","Q16K31","aae-miR-1000-5p",-17.15,1009,1028,156
"AAEL008355-RA","AAEL008355","Q0IEQ2","aae-miR-1000-5p",-17.12,312,333,156
"AAEL008355-RA","AAEL008355","A0A1S4FJC8","aae-miR-1000-5p",-17.12,312,333,156
"AAEL009092-RA","AAEL009092","Q16WU5","aae-miR-1000-5p",-16.6,862,882,156
"AAEL009092-RA","AAEL009092","Q16WU6","aae-miR-1000-5p",-16.6,862,882,156
"AAEL007434-RA","AAEL007434","Q172E2","aae-miR-1000-5p",-15.33,87,106,156
"AAEL009547-RA","AAEL009547","Q16VJ0","aae-miR-1000-5p",-15.2,36,56,156
"AAEL009547-RA","AAEL009547","A0A1S4FMS9","aae-miR-1000-5p",-15.2,36,56,156
"AAEL028136-RA","AAEL028136","UPI000B77703A","aae-miR-1000-5p",-22.07,97,117,155
"AAEL027002-RA","AAEL027002","UPI000B798D76","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RB","AAEL027002","UPI000B77A271","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RC","AAEL027002","Q16I23","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RD","AAEL027002","UPI000B76F21B","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RF","AAEL027002","UPI000B7952E7","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RJ","AAEL027002","A0A0P6IVF2","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RJ","AAEL027002","A0A0P6IVZ6","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RK","AAEL027002","UPI000B78CB4B","aae-miR-1000-5p",-17.25,348,368,155
"AAEL027002-RL","AAEL027002","UPI000B77EF65","aae-miR-1000-5p",-17.25,348,368,155
"AAEL000589-RA","AAEL000589","Q17NU9","aae-miR-1000-5p",-16.92,411,434,155
"AAEL000589-RA","AAEL000589","A0A1S4EW99","aae-miR-1000-5p",-16.92,411,434,155
"AAEL019887-RA","AAEL019887","Q16XX8","aae-miR-1000-5p",-16.05,317,337,155
"AAEL019887-RB","AAEL019887","Q16XX7","aae-miR-1000-5p",-16.05,317,337,155
"AAEL024306-RA","AAEL024306","UPI000B786F5F","aae-miR-1000-5p",-15.2,401,418,155
"AAEL022611-RA","AAEL022611","UPI000B77CE64","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022611-RB","AAEL022611","UPI000B7728CF","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022611-RD","AAEL022611","Q175F5","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022611-RD","AAEL022611","A0A1S4FEG1","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022611-RG","AAEL022611","UPI000B774033","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022611-RJ","AAEL022611","UPI000B778FAA","aae-miR-1000-5p",-14.63,258,277,155
"AAEL022092-RA","AAEL022092","UPI000B77D902","aae-miR-1000-5p",-14.02,1448,1468,155
"AAEL024337-RA","AAEL024337","UPI000B797C99","aae-miR-1000-5p",-14.02,1449,1469,155
"AAEL024337-RB","AAEL024337","A0A0P6JS65","aae-miR-1000-5p",-14.02,1449,1469,155
"AAEL024337-RB","AAEL024337","Q171X9","aae-miR-1000-5p",-14.02,1449,1469,155
"AAEL008292-RA","AAEL008292","A0A1S4FJ63","aae-miR-1000-5p",-25.11,243,264,154
"AAEL008292-RB","AAEL008292","UPI000B77E124","aae-miR-1000-5p",-25.11,243,264,154
"AAEL008292-RC","AAEL008292","Q16Z71","aae-miR-1000-5p",-25.11,243,264,154
"AAEL008292-RF","AAEL008292","UPI000B7753E2","aae-miR-1000-5p",-25.11,323,344,154
"AAEL023266-RA","AAEL023266","UPI000B79989B","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RB","AAEL023266","Q177V1","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RC","AAEL023266","A0A1S4FCB6","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RD","AAEL023266","Q177V4","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RD","AAEL023266","Q177V3","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RE","AAEL023266","Q6DLT3","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RE","AAEL023266","C3RTM3","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RE","AAEL023266","A0A089ZWV3","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RF","AAEL023266","C3RTM2","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RF","AAEL023266","C3RTM1","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RF","AAEL023266","A0A1Z1EDE6","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RG","AAEL023266","M1U7W8","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RG","AAEL023266","Q17CD6","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RG","AAEL023266","Q16Z69","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RH","AAEL023266","UPI000B78B2DD","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RK","AAEL023266","UPI000B781DC3","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RL","AAEL023266","Q177V2","aae-miR-1000-5p",-18.57,710,731,154
"AAEL023266-RM","AAEL023266","UPI000B774F4F","aae-miR-1000-5p",-18.57,710,731,154
"AAEL025610-RA","AAEL025610","A0A0P6IX95","aae-miR-1000-5p",-18.12,235,255,154
"AAEL023815-RA","AAEL023815","Q17MF5","aae-miR-1000-5p",-17.02,722,744,154
"AAEL004564-RA","AAEL004564","A0A1S4F843","aae-miR-1000-5p",-16.69,636,657,154
"AAEL004564-RA","AAEL004564","Q17CK1","aae-miR-1000-5p",-16.69,636,657,154
"AAEL000780-RA","AAEL000780","Q17NA9","aae-miR-1000-5p",-16.04,628,648,154
"AAEL005278-RA","AAEL005278","A0A1S4FAC8","aae-miR-1000-5p",-15.6,114,134,154
"AAEL005278-RB","AAEL005278","Q17AJ1","aae-miR-1000-5p",-15.6,114,134,154
"AAEL012887-RB","AAEL012887","UPI000B7940EF","aae-miR-1000-5p",-15.46,74,94,154
"AAEL007543-RA","AAEL007543","Q171T3","aae-miR-1000-5p",-15.34,75,93,154
"AAEL023561-RA","AAEL023561","UPI000B784FF7","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RB","AAEL023561","UPI000B771602","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RC","AAEL023561","J9HGQ4","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RD","AAEL023561","A0A0P6K132","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RD","AAEL023561","Q16IA0","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RF","AAEL023561","UPI000B791DED","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL023561-RH","AAEL023561","A0A1S4G790","aae-miR-1000-5p",-14.48,1081,1102,154
"AAEL019922-RA","AAEL019922","A0A1S4F635","aae-miR-1000-5p",-24.52,947,966,153
"AAEL019922-RA","AAEL019922","J9HFC1","aae-miR-1000-5p",-24.52,947,966,153
"AAEL019922-RB","AAEL019922","Q17EE6","aae-miR-1000-5p",-24.52,947,966,153
"AAEL019922-RC","AAEL019922","UPI000B76F8B8","aae-miR-1000-5p",-24.52,947,966,153
"AAEL007343-RA","AAEL007343","Q16LX6","aae-miR-1000-5p",-16.95,705,728,153
"AAEL007343-RA","AAEL007343","Q172L5","aae-miR-1000-5p",-16.95,705,728,153
"AAEL005239-RA","AAEL005239","Q17AP9","aae-miR-1000-5p",-16.54,923,945,153
"AAEL005239-RA","AAEL005239","A0A1S4F9Y8","aae-miR-1000-5p",-16.54,923,945,153
"AAEL009530-RB","AAEL009530","Q17AS7","aae-miR-1000-5p",-16.26,123,146,153
"AAEL009530-RB","AAEL009530","A0A1S4FMK8","aae-miR-1000-5p",-16.26,123,146,153
"AAEL009530-RB","AAEL009530","Q16VL2","aae-miR-1000-5p",-16.26,123,146,153
"AAEL012782-RA","AAEL012782","Q16L38","aae-miR-1000-5p",-16.17,151,170,153
"AAEL012782-RA","AAEL012782","A0A1S4FX43","aae-miR-1000-5p",-16.17,151,170,153
"AAEL014527-RB","AAEL014527","A0A1S4G2H8","aae-miR-1000-5p",-15.33,1112,1131,153
"AAEL014527-RB","AAEL014527","Q16G46","aae-miR-1000-5p",-15.33,1112,1131,153
"AAEL005195-RB","AAEL005195","A0A1S4F9X9","aae-miR-1000-5p",-15.15,107,127,153
"AAEL005195-RC","AAEL005195","Q17AS0","aae-miR-1000-5p",-15.15,107,127,153
"AAEL020840-RA","AAEL020840","A0A1S4FNQ2","aae-miR-1000-5p",-14.38,877,897,153
"AAEL020840-RA","AAEL020840","Q16UE2","aae-miR-1000-5p",-14.38,877,897,153
"AAEL004553-RA","AAEL004553","Q17CI8","aae-miR-1000-5p",-14.36,437,459,153
"AAEL004553-RA","AAEL004553","A0A1S4F7Y5","aae-miR-1000-5p",-14.36,437,459,153
"AAEL014964-RA","AAEL014964","Q16EY9","aae-miR-1000-5p",-14.32,1238,1257,153
"AAEL014964-RA","AAEL014964","Q17IH8","aae-miR-1000-5p",-14.32,1238,1257,153
"AAEL014515-RA","AAEL014515","Q16PS6","aae-miR-1000-5p",-14.03,151,174,153
"AAEL014515-RB","AAEL014515","Q16G56","aae-miR-1000-5p",-14.03,151,174,153
"AAEL013472-RA","AAEL013472","A0A1S4FZ65","aae-miR-1000-5p",-16.52,12,31,152
"AAEL013472-RA","AAEL013472","Q16J21","aae-miR-1000-5p",-16.52,12,31,152
"AAEL011287-RA","AAEL011287","Q16QH2","aae-miR-1000-5p",-14.82,230,249,152
"AAEL011287-RA","AAEL011287","A0A0P6ISX9","aae-miR-1000-5p",-14.82,230,249,152
"AAEL011287-RA","AAEL011287","Q16QH1","aae-miR-1000-5p",-14.82,230,249,152
"AAEL026432-RA","AAEL026432","UPI000B771645","aae-miR-1000-5p",-14.07,177,198,152
"AAEL026432-RB","AAEL026432","UPI000B78601B","aae-miR-1000-5p",-14.07,177,198,152
"AAEL013640-RA","AAEL013640","Q16IJ6","aae-miR-1000-5p",-14.01,1,23,152
"AAEL013640-RA","AAEL013640","Q16FE7","aae-miR-1000-5p",-14.01,1,23,152
"AAEL013277-RB","AAEL013277","Q16MR6","aae-miR-1000-5p",-19.86,525,551,151
"AAEL013277-RB","AAEL013277","Q16JN2","aae-miR-1000-5p",-19.86,525,551,151
"AAEL013277-RB","AAEL013277","Q16E79","aae-miR-1000-5p",-19.86,525,551,151
"AAEL013277-RD","AAEL013277","UPI000B76C5B3","aae-miR-1000-5p",-19.86,525,551,151
"AAEL014366-RC","AAEL014366","Q16GI6","aae-miR-1000-5p",-19.69,74,94,151
"AAEL014366-RC","AAEL014366","Q16GI5","aae-miR-1000-5p",-19.69,74,94,151
"AAEL014366-RD","AAEL014366","UPI000B77D68B","aae-miR-1000-5p",-19.69,74,94,151
"AAEL021082-RA","AAEL021082","A0A1S4G7T0","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RA","AAEL021082","Q17PY8","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RA","AAEL021082","Q17PY9","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RB","AAEL021082","UPI000B79946B","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RC","AAEL021082","A0A0P6ITF1","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RC","AAEL021082","Q17PY7","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RD","AAEL021082","UPI000B786AF0","aae-miR-1000-5p",-19.41,54,76,151
"AAEL021082-RF","AAEL021082","Q17PY6","aae-miR-1000-5p",-19.41,54,76,151
"AAEL012819-RA","AAEL012819","Q1HQI4","aae-miR-1000-5p",-15.8,256,276,151
"AAEL009265-RB","AAEL009265","Q16WC7","aae-miR-1000-5p",-15.69,145,167,151
"AAEL009265-RB","AAEL009265","A0A1S4FLT5","aae-miR-1000-5p",-15.69,145,167,151
"AAEL009265-RC","AAEL009265","UPI000B7745E2","aae-miR-1000-5p",-15.69,145,167,151
"AAEL018208-RD","AAEL018208","A0A1S4G7R5","aae-miR-1000-5p",-15.66,221,241,151
"AAEL018208-RG","AAEL018208","Q16RA5","aae-miR-1000-5p",-15.66,221,241,151
"AAEL001902-RA","AAEL001902","Q17JW3","aae-miR-1000-5p",-15.3,85,105,151
"AAEL001902-RA","AAEL001902","A0A1S4F066","aae-miR-1000-5p",-15.3,85,105,151
"AAEL001902-RB","AAEL001902","UPI000B776895","aae-miR-1000-5p",-15.3,85,105,151
"AAEL001902-RC","AAEL001902","UPI000B78A3FA","aae-miR-1000-5p",-15.3,85,105,151
"AAEL006780-RB","AAEL006780","Q174U5","aae-miR-1000-5p",-15.07,1141,1161,151
"AAEL006780-RB","AAEL006780","A0A1S4FEL9","aae-miR-1000-5p",-15.07,1141,1161,151
"AAEL006780-RC","AAEL006780","UPI000B78CE69","aae-miR-1000-5p",-15.07,1141,1161,151
"AAEL019700-RA","AAEL019700","Q16HF3","aae-miR-1000-5p",-14.84,578,598,151
"AAEL019700-RG","AAEL019700","UPI000B79811E","aae-miR-1000-5p",-14.84,578,598,151
"AAEL008090-RA","AAEL008090","Q16ZR9","aae-miR-1000-5p",-24.24,365,386,150
"AAEL008090-RA","AAEL008090","A0A1S4FIQ8","aae-miR-1000-5p",-24.24,365,386,150
"AAEL008090-RA","AAEL008090","Q16IF5","aae-miR-1000-5p",-24.24,365,386,150
"AAEL008090-RA","AAEL008090","A0A1S4G051","aae-miR-1000-5p",-24.24,365,386,150
"AAEL008090-RB","AAEL008090","UPI000B78473E","aae-miR-1000-5p",-24.24,365,386,150
"AAEL023100-RA","AAEL023100","UPI000B76CA4A","aae-miR-1000-5p",-21.86,81,104,150
"AAEL023100-RB","AAEL023100","Q16I48","aae-miR-1000-5p",-21.86,81,104,150
"AAEL023100-RB","AAEL023100","A0A1S4G0J7","aae-miR-1000-5p",-21.86,81,104,150
"AAEL026946-RB","AAEL026946","UPI000B784315","aae-miR-1000-5p",-21.53,314,335,150
"AAEL026946-RC","AAEL026946","A0A0P6IVU8","aae-miR-1000-5p",-21.53,314,335,150
"AAEL001089-RA","AAEL001089","Q17MC3","aae-miR-1000-5p",-19.63,131,151,150
"AAEL001089-RA","AAEL001089","A0A1S4EXR5","aae-miR-1000-5p",-19.63,131,151,150
"AAEL019748-RA","AAEL019748","Q16Z33","aae-miR-1000-5p",-19.1,335,356,150
"AAEL019748-RA","AAEL019748","A0A0P6J696","aae-miR-1000-5p",-19.1,335,356,150
"AAEL019748-RA","AAEL019748","Q17CS7","aae-miR-1000-5p",-19.1,335,356,150
"AAEL009636-RC","AAEL009636","Q16V92","aae-miR-1000-5p",-17.21,453,473,150
"AAEL009636-RC","AAEL009636","A0A1S4FMX9","aae-miR-1000-5p",-17.21,453,473,150
"AAEL009636-RD","AAEL009636","Q16V91","aae-miR-1000-5p",-17.21,705,725,150
"AAEL026231-RA","AAEL026231","Q17NN1","aae-miR-1000-5p",-15.76,119,141,150
"AAEL026231-RA","AAEL026231","Q17NN2","aae-miR-1000-5p",-15.76,119,141,150
"AAEL018301-RA","AAEL018301","Q175Q0","aae-miR-1000-5p",-15.44,230,250,150
"AAEL018301-RA","AAEL018301","Q17FK6","aae-miR-1000-5p",-15.44,230,250,150
"AAEL018301-RA","AAEL018301","Q17FK7","aae-miR-1000-5p",-15.44,230,250,150
"AAEL018301-RA","AAEL018301","A0A1S4G7L6","aae-miR-1000-5p",-15.44,230,250,150
"AAEL003861-RA","AAEL003861","Q17EB3","aae-miR-1000-5p",-14.81,2679,2702,150
"AAEL003861-RB","AAEL003861","UPI000B78C851","aae-miR-1000-5p",-14.81,2679,2702,150
"AAEL003861-RC","AAEL003861","Q16I15","aae-miR-1000-5p",-14.81,2679,2702,150
"AAEL003861-RF","AAEL003861","UPI000B77C03A","aae-miR-1000-5p",-14.81,2679,2702,150
"AAEL003861-RG","AAEL003861","UPI000B79267E","aae-miR-1000-5p",-14.81,2679,2702,150
"AAEL002527-RA","AAEL002527","Q17I13","aae-miR-1000-5p",-14.67,53,74,150
"AAEL002527-RA","AAEL002527","A0A1S4F280","aae-miR-1000-5p",-14.67,53,74,150
"AAEL002527-RA","AAEL002527","Q7YSY3","aae-miR-1000-5p",-14.67,53,74,150
"AAEL002527-RB","AAEL002527","UPI000B781466","aae-miR-1000-5p",-14.67,53,74,150
"AAEL006267-RA","AAEL006267","Q176R5","aae-miR-1000-5p",-14.52,476,500,150
"AAEL006267-RB","AAEL006267","UPI000B786C4D","aae-miR-1000-5p",-14.52,476,500,150
"AAEL013972-RB","AAEL013972","UPI000B772593","aae-miR-1000-5p",-14.44,114,134,150
"AAEL018114-RA","AAEL018114","A0A1S4G7M0","aae-miR-1000-5p",-14.42,262,282,150
"AAEL018114-RA","AAEL018114","Q176T6","aae-miR-1000-5p",-14.42,262,282,150
"AAEL018114-RB","AAEL018114","Q176T7","aae-miR-1000-5p",-14.42,262,282,150
"AAEL006480-RA","AAEL006480","Q175X5","aae-miR-1000-5p",-22.68,192,212,149
"AAEL006279-RB","AAEL006279","UPI000B798707","aae-miR-1000-5p",-21.94,219,239,149
